Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Household Deaths,Census,Household Deaths,,,1,"1997,103","337,71",,,,0,,1414
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1996,5","153,80","15,30",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,1995,"187,90","17,80",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,1993,"227,40","16,00",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1990,5","259,60","23,30",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1987,5","213,50","18,90",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,1984,"197,40","17,60",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,1980,"201,80","19,40",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1975,5","242,80","34,40",,,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,20-24,,"1994,5","222,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,"1992,5","242,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"1990,2","235,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"1987,8","223,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1985,1","181,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey,1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,"1982,3","225,00",,0,1,0,,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1996,5","154,16","15,34",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,1995,"188,63","17,87",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,1993,"228,37","16,07",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1990,5","260,49","23,38",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1987,5","213,90","18,94",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,1984,"197,52","17,61",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,4,1980,"201,82","19,40",,,0,MM adjustment,1767
Mozambique,MOZ,Demographic and Health Survey (MM adjusted),1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1975,5","242,80","34,40",,,0,MM adjustment,1767
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1994,8","283,00",,0,1,0,,1414
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1992,7","261,00",,0,1,1,,1414
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1990,4","243,00",,0,1,0,,1414
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1987,8","241,00",,0,1,0,,1414
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1985,2","241,00",,0,1,0,,1414
Mozambique,MOZ,Census,1997,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1982,3","241,00",,0,1,0,,1414
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,20-24,,"1992,8","174,00",,0,1,0,,1928
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,25-29,,"1990,7","184,00",,0,1,1,,1928
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,30-34,,"1988,4","191,00",,0,1,0,,1928
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,35-39,,"1985,9","177,00",,0,1,0,,1928
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,40-44,,"1983,3","182,00",,0,1,0,,1928
Mozambique,MOZ,Multiple Indicator Cluster Survey,1995,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,,45-49,,"1980,4","210,00",,0,1,0,,1928
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,20-24,,"1988,5","211,00",,0,1,0,,137
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,25-29,,"1986,5","184,00",,0,1,1,,137
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,30-34,,"1984,3","177,00",,0,1,0,,137
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,35-39,,1982,"180,00",,0,1,0,,137
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,40-44,,"1979,5","181,00",,0,1,0,,137
Mozambique,MOZ,Mozambique National Demographic Survey,1991,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD North,45-49,,"1976,7","170,00",,0,1,0,,137
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1977,73","273,70",,0,1,0,,1241
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1975,42","271,30",,0,1,1,,1241
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1972,78","278,60",,0,1,1,,1241
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1969,95","278,80",,0,1,1,,1241
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1967,08","277,60",,0,1,1,,1241
Mozambique,MOZ,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1964,25","271,40",,0,1,1,,1241
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1968,7","219,90",,0,1,0,,847
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1965,19","187,60",,0,1,0,,847
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1960,94","186,30",,0,1,0,,847
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1956,35","186,00",,0,1,0,,847
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1952,18","191,10",,0,1,0,,847
Mozambique,MOZ,Census,1970,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1949,27","198,20",,0,1,0,,847
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1948,36","307,40",,0,1,0,,381
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1946,37","279,30",,0,1,0,,381
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1943,99","263,90",,0,1,0,,381
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1941,36","256,10",,0,1,0,,381
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1938,59","252,10",,0,1,0,,381
Mozambique,MOZ,Census,1950,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1935,66","258,90",,0,1,0,,381
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1937,53","241,80",,0,1,0,,5656
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1935,43","230,70",,0,1,0,,5656
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1933,06","233,60",,0,1,0,,5656
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1930,54","253,60",,0,1,0,,5656
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1927,9","259,00",,0,1,0,,5656
Mozambique,MOZ,Census,1940,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1925,08","272,70",,0,1,0,,5656
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","13,00",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2019,5","13,61",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","13,92",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","12,77",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","12,36",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","13,06",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","12,67",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","42,66",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","44,24",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","11,13",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","12,46",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","11,67",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","9,61",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","13,99",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","53,64",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1978,5","15,90",,,,0,,425
Myanmar,MMR,UNPD Demographic Yearbook Data 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1977,5","15,33",,,,0,,425
Myanmar,MMR,Inter-censal Survey,2019,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,25-29,,"2019,47998","37,70",,,,0,,9196
Myanmar,MMR,Demographic and Health Survey,2015-2016,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2012,5","52,83","7,23",,,1,,6084
Myanmar,MMR,Demographic and Health Survey,2015-2016,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2007,5","98,15","7,50",,,1,,6084
Myanmar,MMR,Demographic and Health Survey,2015-2016,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"2002,5","106,39","7,27",,,1,,6084
Myanmar,MMR,Demographic and Health Survey,2015-2016,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1997,5","120,52","9,87",,,1,,6084
Myanmar,MMR,Demographic and Health Survey,2015-2016,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1992,5","134,86","13,47",,,1,,6084
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"2012,191","77,42",,0,1,0,,5295
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"2010,515","78,64",,0,1,1,,5295
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"2008,457","85,11",,0,1,0,,5295
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"2006,134","92,14",,0,1,1,,5295
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"2003,537","100,62",,0,1,1,,5295
Myanmar,MMR,Census,2014,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"2000,542","105,81",,0,1,1,,5295
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","33,90","0,19",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","34,90","0,19",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","36,50","0,19",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","40,70","0,20",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","64,30","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","66,20","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","70,80","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2004,5","71,10","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","72,90","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","73,20","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","73,50","0,25",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","75,00","0,26",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","76,80","0,26",,,0,,425
Myanmar,MMR,VR from Central Statistical Organization,2011,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","72,80","0,26",,,0,,425
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,0-4,,"2007,6","46,10",,,,1,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,5-9,,"2002,6","61,30",,,,1,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,10-14,,"1997,6","62,70",,,,1,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,20-24,,"2008,1","55,00",,0,1,0,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,25-29,,"2006,3","52,00",,0,1,0,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,30-34,,2004,"57,00",,0,1,0,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,35-39,,"2001,4","61,00",,0,1,0,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,40-44,,"1998,6","73,00",,0,1,0,,5016
Myanmar,MMR,Multiple Indicator Cluster Survey,2009-2010,Under-five Mortality Rate,Total,Indirect,MICS,Summary Birth Histories,CD West,45-49,,"1995,6","67,00",,0,1,0,,5016
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Direct,Others,Full Birth Histories,,0-4,,"2003,5","76,70",,,,1,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Direct,Others,Full Birth Histories,,5-9,,"1998,5","77,10",,,,1,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Direct,Others,Full Birth Histories,,10-14,,"1993,5","85,70",,,,1,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,20-24,,2003,"66,00",,0,1,0,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,25-29,,"2001,5","88,00",,0,1,0,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,30-34,,"2000,1","89,00",,0,1,0,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,35-39,,"1998,8","93,00",,0,1,0,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,40-44,,"1997,1","96,00",,0,1,0,,5142
Myanmar,MMR,Fertility and Reproductive Health Survey,2007,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,CD West,45-49,,"1994,5","93,00",,0,1,0,,5142
Myanmar,MMR,Under-Five Mortality Survey,2002,Under-five Mortality Rate,Total,Direct,Others,Full Birth Histories,,0-4,,"2002,8","66,00",,,,1,,5881
