Country.Name;Country.ISO;Series.Name;Series.Year;Indicator;Sex;Series.Type;Series.Category;Data.Collection.Method;Model.Life.Table;Age.Group.of.Women.or.Time.Since.First.Birth;Interval;Reference.Date;Wealth.Quintile;Estimates;Standard.Error.of.Estimates;Indirect.method.based.on.TSFB;Method.based.on.Age.Group.of.Women;Inclusion;DataCatalogID
Mauritania;MRT;Multiple Indicator Cluster Survey;2007;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;2003,107735;3;109,976074;19,312595;1;0;1;2443
Mauritania;MRT;Multiple Indicator Cluster Survey;2007;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;2003,107735;5;67,680672;16,715077;1;0;1;2443
Mauritania;MRT;Multiple Indicator Cluster Survey;2007;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;2003,107735;1;182,438663;23,853077;1;0;1;2443
Mauritania;MRT;Multiple Indicator Cluster Survey;2007;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD North;5-9;5;2003,107735;2;114,107352;18,416966;1;0;1;2443
Mongolia;MNG;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;2;15,013441;4,971431;0;0;1;7588
Mongolia;MNG;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;1;27,093461;4,60942;0;0;1;7588
Mongolia;MNG;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;5;19,399654;8,57643;0;0;1;7588
Mongolia;MNG;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;3;16,000573;5,044893;0;0;1;7588
Mongolia;MNG;Multiple Indicator Cluster Survey;2018;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2015,5;4;12,04587;5,612933;0;0;1;7588
Mongolia;MNG;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,777034;4;35,090146;12,709944;1;0;1;5014
Mongolia;MNG;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,777034;1;59,305965;10,031947;1;0;1;5014
Mongolia;MNG;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,777034;5;25,613619;9,299342;1;0;1;5014
Mongolia;MNG;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,777034;2;52,870485;11,331368;1;0;1;5014
Mongolia;MNG;Multiple Indicator Cluster Survey;2010;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2005,777034;3;45,727816;11,947333;1;0;1;5014
Mongolia;MNG;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,136579;1;87,021974;17,994662;1;0;1;832
Mongolia;MNG;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,136579;4;58,538464;15,405898;1;0;1;832
Mongolia;MNG;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,136579;5;30,963853;9,376601;1;0;1;832
Mongolia;MNG;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,136579;3;90,975692;16,516361;1;0;1;832
Mongolia;MNG;Multiple Indicator Cluster Survey;2005;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;2001,136579;2;92,225331;16,700948;1;0;1;832
Mongolia;MNG;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1995,943521;5;71,542706;10,007592;1;0;1;1916
Mongolia;MNG;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1995,943521;2;127,781408;16,379807;1;0;1;1916
Mongolia;MNG;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1995,943521;1;120,623938;12,124358;1;0;1;1916
Mongolia;MNG;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1995,943521;4;69,821223;10,734146;1;0;1;1916
Mongolia;MNG;Multiple Indicator Cluster Survey;2000;Under-five Mortality Rate;Total;Indirect;MICS;Summary Birth Histories;CD West;5-9;5;1995,943521;3;97,075884;12,107557;1;0;1;1916
Mongolia;MNG;Social Indicator Sample Survey (SISS);2013-2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2010,5;1;38,184831;5,613585;0;0;1;5579
Mongolia;MNG;Social Indicator Sample Survey (SISS);2013-2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2010,5;4;12,084219;3,426511;0;0;1;5579
Mongolia;MNG;Social Indicator Sample Survey (SISS);2013-2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2010,5;5;7,678334;2,790727;0;0;1;5579
Mongolia;MNG;Social Indicator Sample Survey (SISS);2013-2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2010,5;2;34,02125;5,935879;0;0;1;5579
Mongolia;MNG;Social Indicator Sample Survey (SISS);2013-2014;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2010,5;3;22,093472;4,585283;0;0;1;5579
Morocco;MAR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;3;41,237729;5,4495;0;0;1;1866
Morocco;MAR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;5;23,564402;4,553906;0;0;1;1866
Morocco;MAR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;2;70,889958;8,391119;0;0;1;1866
Morocco;MAR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;4;30,913288;5,780882;0;0;1;1866
Morocco;MAR;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;1;68,877503;6,5031;0;0;1;1866
Morocco;MAR;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;3;79,152675;10,188274;0;0;1;1797
Morocco;MAR;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;4;67,916493;9,771224;0;0;1;1797
Morocco;MAR;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;2;91,474452;10,935576;0;0;1;1797
Morocco;MAR;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;1;101,295521;13,197189;0;0;1;1797
Morocco;MAR;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;5;33,474391;5,137382;0;0;1;1797
Mozambique;MOZ;AIDS Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;AIS;Summary Birth Histories;CD West;25-29;5;2010,54649;5;104,56502;25,713507;0;1;1;5794
Mozambique;MOZ;AIDS Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;AIS;Summary Birth Histories;CD West;25-29;5;2010,54649;3;91,087692;16,845488;0;1;1;5794
Mozambique;MOZ;AIDS Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;AIS;Summary Birth Histories;CD West;25-29;5;2010,54649;1;99,677604;16,813726;0;1;1;5794
Mozambique;MOZ;AIDS Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;AIS;Summary Birth Histories;CD West;25-29;5;2010,54649;2;116,191543;22,431148;0;1;1;5794
Mozambique;MOZ;AIDS Indicator Survey;2015;Under-five Mortality Rate;Total;Indirect;AIS;Summary Birth Histories;CD West;25-29;5;2010,54649;4;120,385816;15,79736;0;1;1;5794
Mozambique;MOZ;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;1;112,790016;12,194375;0;0;1;5064
Mozambique;MOZ;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;5;88,244489;6,174999;0;0;1;5064
Mozambique;MOZ;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;2;94,543103;9,310178;0;0;1;5064
Mozambique;MOZ;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;3;100,644085;9,694013;0;0;1;5064
Mozambique;MOZ;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;4;89,6093;7,901522;0;0;1;5064
Mozambique;MOZ;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;2;164,637014;13,520346;0;0;1;1758
Mozambique;MOZ;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;1;164,185825;11,063992;0;0;1;1758
Mozambique;MOZ;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;3;175,871864;11,931016;0;0;1;1758
Mozambique;MOZ;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;4;167,095213;9,758319;0;0;1;1758
Mozambique;MOZ;Demographic and Health Survey;2003-2004;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2000,5;5;107,339202;8,938507;0;0;1;1758
Mozambique;MOZ;Demographic and Health Survey;1997;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1994,5;1;235,971773;23,349819;0;0;1;1767
Mozambique;MOZ;Demographic and Health Survey;1997;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1994,5;2;233,367669;17,644392;0;0;1;1767
Mozambique;MOZ;Demographic and Health Survey;1997;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1994,5;4;181,60503;21,272357;0;0;1;1767
Mozambique;MOZ;Demographic and Health Survey;1997;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1994,5;3;182,792821;18,845975;0;0;1;1767
Mozambique;MOZ;Demographic and Health Survey;1997;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1994,5;5;156,968293;19,688325;0;0;1;1767
Mozambique;MOZ;Malaria Indicator Survey;2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2013,33794;5;71,642606;28,253579;0;1;1;7627
Mozambique;MOZ;Malaria Indicator Survey;2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2013,33794;4;89,838983;21,549723;0;1;1;7627
Mozambique;MOZ;Malaria Indicator Survey;2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2013,33794;2;132,942092;20,938945;0;1;1;7627
Mozambique;MOZ;Malaria Indicator Survey;2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2013,33794;3;120,224225;20,308842;0;1;1;7627
Mozambique;MOZ;Malaria Indicator Survey;2018;Under-five Mortality Rate;Total;Indirect;MIS;Summary Birth Histories;CD West;25-29;5;2013,33794;1;112,655184;22,925491;0;1;1;7627
Mozambique;MOZ;Multiple Indicator Cluster Survey;2008;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2005,5;5;101,175849;7,080616;0;0;1;4871
Mozambique;MOZ;Multiple Indicator Cluster Survey;2008;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2005,5;3;147,279689;11,950746;0;0;1;4871
Mozambique;MOZ;Multiple Indicator Cluster Survey;2008;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2005,5;4;147,828604;11,568994;0;0;1;4871
Mozambique;MOZ;Multiple Indicator Cluster Survey;2008;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2005,5;1;164,844349;12,946586;0;0;1;4871
Mozambique;MOZ;Multiple Indicator Cluster Survey;2008;Under-five Mortality Rate;Total;Direct;MICS;Full Birth Histories;;;5;2005,5;2;152,666976;11,040047;0;0;1;4871
Myanmar;MMR;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;1;69,246405;12,046299;0;0;1;6084
Myanmar;MMR;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;3;62,124542;15,737578;0;0;1;6084
Myanmar;MMR;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;4;30,558061;7,536055;0;0;1;6084
Myanmar;MMR;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;2;72,965636;13,593312;0;0;1;6084
Myanmar;MMR;Demographic and Health Survey;2015-2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2012,5;5;28,746275;9,357511;0;0;1;6084
Namibia;NAM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;1;66,289281;11,333164;0;0;1;5616
Namibia;NAM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;2;66,218659;13,455896;0;0;1;5616
Namibia;NAM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;5;32,529689;7,701799;0;0;1;5616
Namibia;NAM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;3;44,840407;7,337911;0;0;1;5616
Namibia;NAM;Demographic and Health Survey;2013;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2010,5;4;55,560629;9,582349;0;0;1;5616
Namibia;NAM;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;5;33,089268;6,815594;0;0;1;43
Namibia;NAM;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;1;85,018233;9,761553;0;0;1;43
Namibia;NAM;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;2;73,460213;11,553032;0;0;1;43
Namibia;NAM;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;3;66,014891;7,802572;0;0;1;43
Namibia;NAM;Demographic and Health Survey;2006-2007;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;4;62,655955;10,921607;0;0;1;43
Namibia;NAM;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;1;41,356046;6,239335;0;0;1;1807
Namibia;NAM;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;2;79,151543;12,239017;0;0;1;1807
Namibia;NAM;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;3;56,834821;9,875105;0;0;1;1807
Namibia;NAM;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;4;61,428634;11,605734;0;0;1;1807
Namibia;NAM;Demographic and Health Survey;2000;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1997,5;5;35,447336;9,202744;0;0;1;1807
Namibia;NAM;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;5;67,174736;10,581046;0;0;1;1799
Namibia;NAM;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;1;92,560021;10,693925;0;0;1;1799
Namibia;NAM;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;2;96,735553;10,515586;0;0;1;1799
Namibia;NAM;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;3;77,764665;9,77694;0;0;1;1799
Namibia;NAM;Demographic and Health Survey;1992;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1989,5;4;80,283039;12,848749;0;0;1;1799
Nepal;NPL;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;5;10,436706306623;3,176258573566;0;0;1;7846
Nepal;NPL;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;4;24,561173595816;4,99389084725;0;0;1;7846
Nepal;NPL;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;1;51,092263833322;5,942368359502;0;0;1;7846
Nepal;NPL;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;2;45,337517269903;7,546634604149;0;0;1;7846
Nepal;NPL;Demographic and Health Survey;2022;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2019,5;3;34,804595495317;6,521501374035;0;0;1;7846
Nepal;NPL;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;4;41,28063;8,786307;0;0;1;6086
Nepal;NPL;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;5;24,302905;6,232835;0;0;1;6086
Nepal;NPL;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;3;44,31281;7,663568;0;0;1;6086
Nepal;NPL;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;1;51,407423;7,694956;0;0;1;6086
Nepal;NPL;Demographic and Health Survey;2016;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2013,5;2;46,989615;7,018438;0;0;1;6086
Nepal;NPL;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;5;37,747208;9,163422;0;0;1;5065
Nepal;NPL;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;1;63,16164;8,324047;0;0;1;5065
Nepal;NPL;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;2;64,371547;14,485598;0;0;1;5065
Nepal;NPL;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;3;54,555524;9,885329;0;0;1;5065
Nepal;NPL;Demographic and Health Survey;2011;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2008,5;4;52,661898;17,489672;0;0;1;5065
Nepal;NPL;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;3;71,941906;9,774832;0;0;1;1851
Nepal;NPL;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;4;51,742423;8,676292;0;0;1;1851
Nepal;NPL;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;5;38,507805;8,035653;0;0;1;1851
Nepal;NPL;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;1;73,287256;7,832744;0;0;1;1851
Nepal;NPL;Demographic and Health Survey;2006;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;2003,5;2;68,418083;8,625531;0;0;1;1851
Nepal;NPL;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;1;100,048697;10,262281;0;0;1;1800
Nepal;NPL;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;2;103,642481;9,528756;0;0;1;1800
Nepal;NPL;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;3;106,257789;9,264171;0;0;1;1800
Nepal;NPL;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;4;82,795209;7,134236;0;0;1;1800
Nepal;NPL;Demographic and Health Survey;2001;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1998,5;5;62,852218;7,801363;0;0;1;1800
Nepal;NPL;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;1;125,519635;9,83011;0;0;1;1801
Nepal;NPL;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;2;131,893417;10,177753;0;0;1;1801
Nepal;NPL;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;3;141,842866;10,321844;0;0;1;1801
Nepal;NPL;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;4;109,841895;9,189186;0;0;1;1801
Nepal;NPL;Demographic and Health Survey;1996;Under-five Mortality Rate;Total;Direct;DHS;Full Birth Histories;;;5;1993,5;5;75,301225;7,947618;0;0;1;1801
